model_name,loss/dsc,loss/dsc_LV,loss/dsc_RV,loss/dsc_MYO,gen/anatomically_valid_recon
nvae,0.8904025554656982,0.9221289753913879,0.8818960785865784,0.8671823740005493,0.8988170027732849
vae,0.8780519962310791,0.909501314163208,0.8695217967033386,0.8551331162452698,0.8900652527809143
