dice_score,anatomical_validity
0.9711095094680786,1.0
0.9722833633422852,0.9
0.9579429030418396,1.0
0.9062695503234863,1.0
0.959966242313385,1.0
0.9461303353309631,0.8888888888888888
0.9499587416648865,1.0
0.6708825826644897,1.0
0.9135727882385254,1.0
0.8755406141281128,0.9
0.9630544185638428,1.0
0.9450781345367432,1.0
0.951492965221405,1.0
0.9405892491340637,1.0
0.9567604064941406,1.0
0.9055643677711487,1.0
0.9680519700050354,0.875
0.9479768872261047,1.0
0.9439198970794678,1.0
0.9085702300071716,1.0
0.9177159070968628,1.0
0.9096425771713257,1.0
0.9444331526756287,1.0
0.928132176399231,1.0
0.9689954519271851,1.0
0.961200475692749,1.0
0.9355067014694214,1.0
0.7854981422424316,1.0
0.9651648998260498,1.0
0.9472600817680359,0.9
0.9531793594360352,1.0
0.9044758677482605,1.0
0.974707305431366,1.0
0.967437744140625,1.0
0.9615122675895691,1.0
0.9486032128334045,0.8888888888888888
0.9612826704978943,0.9411764705882353
0.9417665600776672,0.9411764705882353
0.9531570076942444,1.0
0.9494444131851196,1.0
0.9555597901344299,1.0
0.9163097143173218,0.875
0.9666054248809814,1.0
0.9358145594596863,1.0
0.8955790400505066,1.0
0.8955405950546265,0.875
0.9435140490531921,0.9523809523809523
0.896004855632782,0.9047619047619048
0.9519051313400269,0.9411764705882353
0.9137755632400513,1.0
0.9060443043708801,0.8125
0.8890080451965332,0.9375
0.9579634070396423,0.8947368421052632
0.948176383972168,1.0
0.9500561952590942,1.0
0.8455594778060913,1.0
0.9572857618331909,0.9411764705882353
0.9165147542953491,1.0
0.9655829668045044,0.9
0.9306058883666992,1.0
0.9678093791007996,0.9
0.9634956121444702,1.0
0.9592925906181335,1.0
0.9616883397102356,1.0
0.9541791677474976,0.9
0.9608321189880371,1.0
0.8991566896438599,1.0
0.8034239411354065,1.0
0.9678046107292175,1.0
0.9602396488189697,0.9
0.9565474390983582,1.0
0.9446819424629211,0.9
0.935815155506134,1.0
0.957354724407196,0.8888888888888888
0.9380406141281128,1.0
0.7930694222450256,0.8888888888888888
0.9564917683601379,0.9375
0.9454720616340637,1.0
0.9143252968788147,0.9
0.898235023021698,1.0
0.9649826288223267,1.0
0.8961006999015808,0.9
0.9493785500526428,1.0
0.9043667912483215,1.0
0.9620919227600098,1.0
0.9591299891471863,0.9
0.9581546187400818,1.0
0.8589743375778198,1.0
0.9513035416603088,1.0
0.9508927464485168,1.0
0.9601744413375854,0.8888888888888888
0.7840976119041443,1.0
0.9433869123458862,0.9333333333333333
0.9121463894844055,0.8666666666666667
0.9710971713066101,1.0
0.9486264586448669,1.0
0.9679607152938843,1.0
0.8679338097572327,0.9
0.9628943800926208,1.0
0.9229215383529663,1.0
