dice_score,anatomical_validity
0.9738022089004517,0.9
0.9719493389129639,1.0
0.9698792695999146,0.75
0.9210320711135864,0.75
0.9680306911468506,0.7777777777777778
0.9589998126029968,0.7777777777777778
0.9586437344551086,0.6666666666666666
0.8147092461585999,0.7777777777777778
0.953059732913971,0.9
0.8768400549888611,0.6
0.9654302597045898,0.8888888888888888
0.9568615555763245,0.7777777777777778
0.9682517647743225,0.5555555555555556
0.9599390625953674,1.0
0.9603531360626221,1.0
0.8477261662483215,0.7
0.9779790043830872,0.875
0.9646180868148804,1.0
0.9441412091255188,1.0
0.8953171968460083,0.8888888888888888
0.9450500011444092,1.0
0.9297502040863037,0.8333333333333334
0.9590844511985779,0.8
0.9419934153556824,0.9
0.9782494306564331,1.0
0.9706457853317261,0.8
0.9427676200866699,0.7272727272727273
0.8132107257843018,0.7272727272727273
0.9665915966033936,0.8
0.9453704953193665,0.7
0.9618452191352844,0.8
0.9218346476554871,0.9
0.9759044647216797,1.0
0.9395892024040222,0.9
0.9529017806053162,0.8888888888888888
0.9482970833778381,0.5555555555555556
0.9738709926605225,0.9411764705882353
0.9444302916526794,0.8235294117647058
0.9654086232185364,1.0
0.9601665139198303,0.6666666666666666
0.9723379015922546,0.875
0.9201148748397827,0.75
0.9695135354995728,0.7777777777777778
0.947873592376709,0.7777777777777778
0.9308922290802002,0.75
0.8517751693725586,0.875
0.9690523147583008,0.9047619047619048
0.8774814605712891,0.8095238095238095
0.9707694053649902,0.8823529411764706
0.9214975237846375,0.9411764705882353
0.966600239276886,0.875
0.879932165145874,0.6875
0.967876672744751,0.8947368421052632
0.9583956003189087,0.7894736842105263
0.9670106768608093,0.8888888888888888
0.8616321682929993,1.0
0.973563551902771,0.8823529411764706
0.9573981165885925,0.9411764705882353
0.9737163782119751,0.8
0.9433050751686096,0.9
0.9788596630096436,1.0
0.9775967597961426,0.8
0.9729338884353638,0.9
0.9750034809112549,0.9
0.9605522155761719,0.9
0.9622949957847595,1.0
0.9655466079711914,1.0
0.8502936363220215,0.9090909090909091
0.9621356129646301,0.8
0.9620046019554138,0.8
0.9643647074699402,0.8
0.9562877416610718,0.7
0.9779607653617859,0.8888888888888888
0.9469223618507385,0.7777777777777778
0.961234986782074,0.8888888888888888
0.7672656178474426,0.8888888888888888
0.9569333791732788,0.5625
0.9517483115196228,0.625
0.9423947334289551,0.8
0.9048314094543457,0.8
0.9708680510520935,0.6
0.9390658736228943,0.8
0.963459849357605,0.875
0.9202454090118408,0.875
0.973649799823761,1.0
0.9657489061355591,0.8
0.96843421459198,0.875
0.9160711765289307,0.75
0.9437364935874939,0.7
0.9352841973304749,0.9
0.9679415822029114,1.0
0.8680570125579834,0.8888888888888888
0.963964581489563,0.8
0.9250357151031494,0.7333333333333333
0.9748205542564392,0.875
0.9502164721488953,1.0
0.9784719944000244,0.8
0.9751551151275635,0.9
0.9746039509773254,1.0
0.9266219139099121,0.875
