dice_score,anatomical_validity
0.9731036424636841,0.6
0.9724099636077881,1.0
0.966339647769928,1.0
0.9318925142288208,0.875
0.9689767956733704,0.8888888888888888
0.9550133943557739,1.0
0.9618363976478577,0.5555555555555556
0.8115783929824829,0.5555555555555556
0.9132775664329529,0.8
0.828595757484436,0.6
0.9696981906890869,0.6666666666666666
0.9610476493835449,0.5555555555555556
0.9729474782943726,0.5555555555555556
0.9595077633857727,0.5555555555555556
0.9584264159202576,0.5
0.8860936164855957,0.6
0.9780717492103577,0.625
0.9656469225883484,0.75
0.93779057264328,0.8888888888888888
0.9081471562385559,0.7777777777777778
0.9523137211799622,0.6666666666666666
0.9366371035575867,0.8333333333333334
0.9565061926841736,0.9
0.940605103969574,0.9
0.9781813621520996,1.0
0.9718039631843567,0.8
0.941278338432312,1.0
0.7902254462242126,0.45454545454545453
0.968680739402771,0.7
0.9543335437774658,0.8
0.9693118333816528,0.9
0.9210599064826965,0.9
0.9758613705635071,0.9
0.9655885696411133,0.9
0.9581055641174316,0.6666666666666666
0.9502379894256592,0.5555555555555556
0.9728645086288452,0.7647058823529411
0.9515109062194824,0.8235294117647058
0.9681011438369751,0.8888888888888888
0.9642912149429321,0.6666666666666666
0.9723143577575684,0.875
0.9473515748977661,0.875
0.9682992100715637,0.8888888888888888
0.9423442482948303,0.4444444444444444
0.8856151700019836,0.875
0.8470252752304077,0.875
0.9683706760406494,0.9047619047619048
0.9156774282455444,0.5714285714285714
0.9737918376922607,0.7647058823529411
0.8907888531684875,0.5882352941176471
0.9559962749481201,0.75
0.872028112411499,0.75
0.9666327238082886,0.7368421052631579
0.9548332691192627,0.8421052631578947
0.9667209982872009,0.6666666666666666
0.848326563835144,0.7777777777777778
0.9725887179374695,0.5882352941176471
0.9337291121482849,0.6470588235294118
0.976207971572876,0.7
0.9477928280830383,0.7
0.9807844161987305,0.8
0.9781031608581543,0.7
0.9773918986320496,0.8
0.9780511260032654,0.9
0.9483655691146851,0.4
0.9558653831481934,0.8
0.9697725176811218,0.8181818181818182
0.8183338046073914,0.9090909090909091
0.9638726711273193,0.7
0.9584799408912659,0.7
0.9695777893066406,0.6
0.9624485969543457,0.6
0.9773876070976257,0.6666666666666666
0.9419575929641724,0.7777777777777778
0.9563792943954468,0.8888888888888888
0.7636301517486572,0.7777777777777778
0.9588625431060791,0.8125
0.9462645053863525,0.9375
0.9358932971954346,0.6
0.8886363506317139,0.75
0.9711897373199463,0.4
0.8573551177978516,0.5
0.9614084362983704,0.75
0.9128780364990234,0.875
0.9724283814430237,0.6
0.9652941226959229,0.7
0.9716058969497681,0.75
0.9223875999450684,0.875
0.9444841146469116,0.5
0.9545061588287354,0.5
0.9705243706703186,0.7777777777777778
0.8695744872093201,0.6666666666666666
0.9546420574188232,0.7333333333333333
0.9201992154121399,0.6666666666666666
0.9785441756248474,0.875
0.947910487651825,0.625
0.9822589755058289,0.8
0.9750537872314453,0.8
0.9707298278808594,1.0
0.9307212829589844,0.875
