dice_score,anatomical_validity
0.9699341654777527,1.0
0.9632353186607361,0.8
0.9585698246955872,1.0
0.9007807970046997,0.75
0.9631719589233398,0.7777777777777778
0.9444046020507812,0.5555555555555556
0.9549379348754883,0.8888888888888888
0.7717325091362,0.6666666666666666
0.9106193780899048,1.0
0.8058652877807617,0.9
0.9588914513587952,1.0
0.9525078535079956,1.0
0.9588046073913574,0.6666666666666666
0.9420826435089111,0.7777777777777778
0.9386433959007263,1.0
0.8814155459403992,0.9
0.9709587693214417,1.0
0.9483659267425537,0.75
0.9364794492721558,1.0
0.895235538482666,0.8888888888888888
0.9312297105789185,1.0
0.9106343388557434,0.8333333333333334
0.9427231550216675,0.9
0.9324750304222107,1.0
0.9716923236846924,0.9
0.9649661779403687,0.9
0.9300697445869446,1.0
0.743473470211029,1.0
0.9578813314437866,1.0
0.9513099789619446,0.7
0.9588930606842041,1.0
0.9043188691139221,0.9
0.9723330736160278,0.9
0.9608398675918579,0.9
0.9573538303375244,0.6666666666666666
0.9481375217437744,0.5555555555555556
0.9620029330253601,0.9411764705882353
0.9379034042358398,1.0
0.9549061059951782,0.8888888888888888
0.9359740018844604,0.8888888888888888
0.9624614119529724,0.875
0.9270393252372742,1.0
0.965756893157959,1.0
0.9375984072685242,0.7777777777777778
0.8889368772506714,1.0
0.8159475922584534,1.0
0.9477506279945374,1.0
0.8971632719039917,0.7142857142857143
0.9576551914215088,0.8823529411764706
0.8842023015022278,0.9411764705882353
0.9269284605979919,0.9375
0.8419712781906128,0.875
0.956125020980835,0.8947368421052632
0.938097357749939,0.9473684210526315
0.9495300650596619,1.0
0.8509677648544312,1.0
0.9594175219535828,0.9411764705882353
0.9207161068916321,0.9411764705882353
0.9597440361976624,0.6
0.9288206100463867,0.7
0.963606595993042,1.0
0.9653110504150391,1.0
0.966310441493988,1.0
0.9648680686950684,1.0
0.9517273902893066,1.0
0.9561418890953064,1.0
0.9562361240386963,1.0
0.8025974035263062,1.0
0.960411787033081,1.0
0.9546684622764587,0.9
0.9634050726890564,0.6
0.951375424861908,0.6
0.9622744917869568,1.0
0.920435905456543,0.8888888888888888
0.9336752891540527,1.0
0.7158027291297913,0.8888888888888888
0.9582803845405579,1.0
0.9286549091339111,1.0
0.9210114479064941,1.0
0.8718551993370056,0.95
0.9614250063896179,1.0
0.8393844962120056,1.0
0.9408082962036133,1.0
0.7896468639373779,0.875
0.9673728346824646,1.0
0.9646763205528259,0.9
0.9613096117973328,1.0
0.8447174429893494,0.75
0.9340517520904541,1.0
0.9405292272567749,0.7
0.9595209956169128,0.8888888888888888
0.8641067147254944,1.0
0.9508781433105469,1.0
0.89572674036026,1.0
0.9677339792251587,1.0
0.9475574493408203,1.0
0.9696613550186157,0.9
0.9604719281196594,1.0
0.961355984210968,0.875
0.9098981022834778,1.0
