anatomical_validity_1970,anatomical_validity_1971,anatomical_validity_1972,anatomical_validity_1973,anatomical_validity_1974,dice_score_1970,dice_score_1971,dice_score_1972,dice_score_1973,dice_score_1974,mean_dice_score,mean_anatomical_validity
0.7777777777777778,0.5555555555555556,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.9763951301574708,0.9782198667526244,0.9779328107833862,0.9747572541236876,0.9785884022712708,0.977178692817688,0.7777777777777778
0.7777777777777778,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.9523687362670898,0.9573710560798644,0.9535778164863586,0.9479103684425354,0.9509955048561096,0.9524446964263916,0.8
1.0,0.8888888888888888,1.0,0.8888888888888888,1.0,0.9389510750770568,0.9525066614151,0.9569873809814452,0.9530692100524902,0.9559625387191772,0.951495373249054,0.9555555555555555
0.8888888888888888,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7608523964881897,0.8054366707801819,0.8034310340881348,0.8124896883964539,0.8132054805755615,0.7990830540657043,0.8222222222222222
0.75,0.75,0.8125,0.875,0.6875,0.9607285857200624,0.9630430936813354,0.9622899889945984,0.9610366821289062,0.9615476131439208,0.9617291927337647,0.775
0.9375,0.9375,0.875,0.875,0.875,0.9448632001876832,0.9340136647224426,0.9509192109107972,0.94168359041214,0.9476865530014038,0.9438332438468933,0.9
0.85,0.8,0.7,0.9,0.65,0.941255271434784,0.937296450138092,0.9400943517684937,0.9581933617591858,0.9392524361610411,0.9432183742523194,0.7799999999999999
0.55,0.75,0.8,0.85,0.65,0.9374139308929444,0.9120874404907228,0.8987341523170471,0.9136048555374146,0.8958594799041748,0.9115399718284607,0.72
0.9,0.7,0.8,0.7,0.8,0.963801085948944,0.9730574488639832,0.9740762710571288,0.970747709274292,0.9730374813079834,0.9709439992904663,0.78
0.8,0.8,0.9,0.9,0.9,0.9223033785820008,0.9099265933036804,0.9332104921340942,0.9321916103363036,0.9160012602806092,0.9227266669273376,0.86
1.0,0.875,1.0,0.75,0.875,0.9650187492370604,0.9616469144821168,0.9621759653091432,0.9659761786460876,0.9625468254089355,0.9634729266166687,0.9
1.0,1.0,0.875,1.0,0.875,0.9147825837135316,0.9043135643005372,0.921063244342804,0.9290401935577391,0.9093688726425172,0.9157136917114258,0.95
0.8,0.8,1.0,1.0,0.9,0.9710071086883544,0.9726255536079408,0.9740005135536194,0.9762483239173888,0.9718211889266968,0.9731405377388,0.9
0.7,0.9,0.9,0.9,0.9,0.9416163563728333,0.9647881388664246,0.9680792093276978,0.9655060172080994,0.9693925976753236,0.9618764638900756,0.86
0.75,0.875,0.875,1.0,1.0,0.96803081035614,0.9681540727615356,0.9696139693260192,0.9713667035102844,0.9694380164146424,0.9693207144737244,0.9
0.875,0.75,0.875,1.0,1.0,0.8925606608390808,0.891654908657074,0.9295795559883118,0.9299097061157228,0.9114314317703248,0.9110272526741028,0.9
1.0,0.9,0.9,0.9,0.8,0.9438023567199708,0.9411993026733398,0.9479331970214844,0.950689971446991,0.9383335709571838,0.9443916797637939,0.9
0.8,0.7,0.8,1.0,0.9,0.9517732262611388,0.940876007080078,0.9539860486984252,0.9558565020561218,0.9387825727462769,0.9482548713684082,0.8400000000000001
0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.9666817784309388,0.9694344401359558,0.9657688736915588,0.9658449292182922,0.9668061137199402,0.9669072270393372,0.9111111111111111
0.7777777777777778,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.8177717924118042,0.8127887845039368,0.8322431445121765,0.8447645902633667,0.8555055260658264,0.8326147675514222,0.8222222222222223
0.9333333333333332,0.9333333333333332,0.9333333333333332,0.8666666666666667,0.7333333333333333,0.9660695791244508,0.9594406485557556,0.962546706199646,0.965782344341278,0.9600960612297058,0.9627870678901672,0.8799999999999999
0.8,0.8,0.7333333333333333,0.8,0.9333333333333332,0.8338978290557861,0.9088906049728394,0.9133642911911012,0.9259507060050964,0.9366272687911988,0.9037461400032043,0.8133333333333335
1.0,0.875,0.875,0.75,1.0,0.9740180373191832,0.9773642420768738,0.972390115261078,0.9724482893943788,0.9778430461883544,0.9748127460479736,0.9
0.75,0.75,0.75,0.75,0.625,0.943953812122345,0.948972761631012,0.9559730887413024,0.9446660876274108,0.9480711221694946,0.9483273744583129,0.725
0.5,0.8,0.9,0.8,0.6,0.9777992963790894,0.979828715324402,0.9731164574623108,0.978107750415802,0.9782140851020812,0.9774132609367371,0.72
0.9,0.7,0.9,0.8,0.9,0.9707048535346984,0.9729520678520204,0.9721848964691162,0.9742204546928406,0.9726303219795228,0.9725385189056397,0.8400000000000001
1.0,1.0,1.0,1.0,1.0,0.9741944670677184,0.9739949107170104,0.973959505558014,0.9769574999809264,0.9748380780220032,0.9747888922691346,1.0
1.0,1.0,1.0,1.0,0.625,0.918524205684662,0.9004762172698975,0.9224501848220824,0.9357715845108032,0.9207646250724792,0.9195973634719848,0.925
