anatomical_validity_1970,anatomical_validity_1971,anatomical_validity_1972,anatomical_validity_1973,anatomical_validity_1974,dice_score_1970,dice_score_1971,dice_score_1972,dice_score_1973,dice_score_1974,mean_dice_score,mean_anatomical_validity
1.0,1.0,1.0,0.9,1.0,0.973699390888214,0.971098244190216,0.970266342163086,0.9733755588531494,0.9735793471336364,0.9724037766456604,0.9800000000000001
0.9,1.0,1.0,0.9,0.8,0.952687442302704,0.9708629250526428,0.9700185656547546,0.9662799835205078,0.9720469117164612,0.9663791656494141,0.9199999999999999
1.0,0.75,1.0,0.875,1.0,0.9688154458999634,0.9695796370506288,0.9717124700546264,0.9676989316940308,0.968323826789856,0.969226062297821,0.925
1.0,0.875,1.0,0.875,0.875,0.931614875793457,0.9280287623405457,0.92538183927536,0.9240238070487976,0.9237404465675354,0.9265579462051392,0.925
1.0,0.7777777777777778,1.0,1.0,1.0,0.9678800106048584,0.9703494906425476,0.9696471095085144,0.9631981253623962,0.9642664194107056,0.9670682311058044,0.9555555555555555
0.8888888888888888,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.9498788118362428,0.958148717880249,0.9512090682983398,0.9482017755508424,0.9526602029800416,0.9520197153091431,0.8222222222222222
0.7777777777777778,0.7777777777777778,1.0,0.8888888888888888,0.8888888888888888,0.9648845195770264,0.9624154567718506,0.9591190218925476,0.9643664360046388,0.9628276824951172,0.9627226233482361,0.8666666666666666
0.8888888888888888,0.7777777777777778,0.8888888888888888,0.8888888888888888,1.0,0.8884976506233215,0.8397246599197388,0.7081268429756165,0.835182249546051,0.891791045665741,0.8326644897460938,0.888888888888889
0.9,1.0,1.0,1.0,1.0,0.9195175170898438,0.9151561856269836,0.91390061378479,0.9194106459617616,0.9198237657546996,0.9175617456436157,0.9800000000000001
0.9,0.6,0.9,0.8,0.8,0.8691691160202026,0.8554567098617554,0.8604651093482971,0.8648080825805664,0.8730592131614685,0.864591646194458,0.8
0.7777777777777778,0.7777777777777778,1.0,0.8888888888888888,0.7777777777777778,0.9672292470932008,0.9720202088356018,0.974184513092041,0.9713441729545592,0.9680356383323668,0.970562756061554,0.8444444444444444
0.7777777777777778,0.7777777777777778,1.0,0.7777777777777778,0.7777777777777778,0.9581676125526428,0.960362434387207,0.9617748856544496,0.9584575891494752,0.9617080092430116,0.9600941061973571,0.8222222222222222
0.7777777777777778,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.9629379510879515,0.9731855988502502,0.9238625764846802,0.9669604301452636,0.9599707126617432,0.9573834538459778,0.7999999999999999
0.8888888888888888,1.0,1.0,1.0,0.8888888888888888,0.959845006465912,0.958535611629486,0.9540554285049438,0.958795726299286,0.9577019810676576,0.957786750793457,0.9555555555555555
1.0,0.9,1.0,0.9,1.0,0.9644328951835632,0.962100863456726,0.960750699043274,0.9607719779014589,0.9671363830566406,0.9630385637283325,0.96
0.8,1.0,0.7,0.8,0.7,0.8751935362815857,0.8912997841835022,0.860418975353241,0.9065523147583008,0.8925949335098267,0.8852119088172913,0.8
0.875,1.0,1.0,0.875,0.875,0.9772861003875732,0.9775657057762146,0.9768500328063964,0.9770796298980712,0.976267397403717,0.9770097732543945,0.925
1.0,0.875,1.0,1.0,1.0,0.9667726755142212,0.9661133289337158,0.9647461771965028,0.966939091682434,0.9638565182685852,0.9656855583190918,0.975
1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9413040280342102,0.9426863789558412,0.9420040249824524,0.9419203400611876,0.9465428590774536,0.942891526222229,0.9111111111111111
1.0,0.8888888888888888,1.0,1.0,0.8888888888888888,0.9235453605651855,0.9132525324821472,0.9130122065544128,0.8890750408172607,0.8989476561546326,0.9075665593147277,0.9555555555555555
0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9359960556030272,0.9547151923179626,0.9392880201339722,0.938122570514679,0.9431583881378174,0.9422560453414917,0.7333333333333334
0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,0.9369434118270874,0.935836672782898,0.9307842254638672,0.929190456867218,0.9262951612472534,0.9318099856376648,0.9
0.9,0.8,0.9,0.9,0.9,0.963341236114502,0.958692729473114,0.9661110043525696,0.9624571800231934,0.9686251878738404,0.9638454675674438,0.8800000000000001
1.0,0.9,1.0,1.0,1.0,0.945887804031372,0.9496665000915528,0.9452409744262696,0.9448663592338562,0.949916422367096,0.9471156120300293,0.9800000000000001
1.0,0.9,1.0,0.9,1.0,0.978125274181366,0.9778282642364502,0.9771808981895448,0.9783816337585448,0.976573884487152,0.9776179909706115,0.96
1.0,1.0,0.9,0.9,0.9,0.967292308807373,0.9700828790664672,0.9695000052452089,0.9690691232681274,0.9690067768096924,0.9689902186393737,0.9400000000000001
0.9090909090909092,0.9090909090909092,1.0,0.9090909090909092,0.7272727272727273,0.946438491344452,0.9493319392204284,0.9468693137168884,0.9422922730445862,0.9507978558540344,0.9471459746360779,0.890909090909091
0.7272727272727273,0.7272727272727273,0.8181818181818182,0.8181818181818182,0.7272727272727273,0.8125511407852173,0.8073157072067261,0.8217878937721252,0.8129478693008423,0.7656612396240234,0.8040527701377869,0.7636363636363637
0.9,0.9,0.8,0.9,0.9,0.9640304446220398,0.9612272381782532,0.965724229812622,0.9673258066177368,0.9605759978294371,0.9637767434120178,0.8800000000000001
1.0,0.8,0.9,1.0,0.8,0.9557701349258424,0.9561477303504944,0.9539220333099364,0.954080045223236,0.9087111949920654,0.9457262277603149,0.9
0.9,0.9,0.9,0.9,0.9,0.9587337374687196,0.965440273284912,0.9612684845924376,0.9629648327827454,0.966882348060608,0.9630579352378845,0.9
0.8,0.9,0.9,0.9,0.7,0.9252540469169616,0.9171642065048218,0.933853566646576,0.9249860048294068,0.9259649515151978,0.9254445552825927,0.8400000000000001
0.9,0.9,1.0,1.0,0.9,0.9794378280639648,0.978604018688202,0.9759775400161744,0.9776449203491212,0.979257881641388,0.97818443775177,0.9400000000000001
0.9,0.8,0.8,0.9,0.9,0.970796763896942,0.9538958072662354,0.9548621773719788,0.9478029012680054,0.9427692890167236,0.954025387763977,0.86
1.0,1.0,1.0,1.0,0.7777777777777778,0.9609984159469604,0.9558019042015076,0.9563665390014648,0.9624056816101074,0.956515610218048,0.9584176301956177,0.9555555555555555
0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.955595314502716,0.9499251246452332,0.9561882615089417,0.9598393440246582,0.9515663981437684,0.9546228885650635,0.8444444444444444
0.8823529411764706,0.9411764705882352,0.9411764705882352,1.0,0.8823529411764706,0.9714990854263306,0.9743185639381408,0.9735477566719056,0.9750992059707642,0.9714258909225464,0.9731781005859375,0.9294117647058823
1.0,0.8823529411764706,1.0,0.8823529411764706,1.0,0.951916515827179,0.9497947096824646,0.9435920119285583,0.9483683109283448,0.9544169306755066,0.9496176958084106,0.9529411764705882
1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.9657995104789734,0.9659550189971924,0.9694178700447084,0.9675896167755128,0.9655138254165648,0.9668551683425903,0.9555555555555555
0.8888888888888888,0.8888888888888888,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.9620048403739928,0.9621984362602234,0.9623070955276488,0.9606171250343324,0.9591957330703736,0.9612646460533142,0.8444444444444443
0.875,1.0,1.0,1.0,1.0,0.9728671312332152,0.9717926383018494,0.972779095172882,0.9724867343902588,0.968669891357422,0.9717190980911254,0.975
0.875,1.0,1.0,0.875,0.875,0.9427998661994934,0.9478330612182616,0.9458578824996948,0.9458535313606262,0.9415019154548644,0.9447692513465882,0.925
0.8888888888888888,1.0,0.8888888888888888,1.0,0.8888888888888888,0.9711515307426452,0.9694573283195496,0.967942714691162,0.9713560938835144,0.96908438205719,0.9697984099388123,0.9333333333333332
0.7777777777777778,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.9421345591545104,0.94658362865448,0.9508668184280396,0.9468008875846864,0.9496134519577026,0.9471998691558838,0.7777777777777777
0.875,0.875,0.75,0.875,0.75,0.891694962978363,0.8886715173721313,0.8903162479400635,0.8985452651977539,0.9120747447013856,0.8962605476379395,0.825
1.0,1.0,1.0,1.0,1.0,0.8285447955131531,0.8458226919174194,0.8297070860862732,0.8475452065467834,0.825512170791626,0.835426390171051,1.0
0.9523809523809524,0.9523809523809524,0.8571428571428571,0.9047619047619048,0.9047619047619048,0.9677956104278564,0.9709172248840332,0.9724056720733644,0.96522718667984,0.9681622982025146,0.9689015984535218,0.9142857142857143
0.9523809523809524,0.9047619047619048,0.8095238095238095,0.9523809523809524,0.8571428571428571,0.9384752511978148,0.8898073434829712,0.9134777188301086,0.9241951704025269,0.9000112414360046,0.9131933450698853,0.8952380952380953
0.9411764705882352,0.8235294117647058,0.8823529411764706,1.0,0.9411764705882352,0.9713197946548462,0.9713191986083984,0.972236394882202,0.9707310795783995,0.9695249199867249,0.9710262775421142,0.9176470588235294
0.9411764705882352,0.8235294117647058,0.9411764705882352,0.8823529411764706,0.8823529411764706,0.9040995836257936,0.8989455699920654,0.9000828862190247,0.9025512337684632,0.934702694416046,0.9080763936042786,0.8941176470588236
0.8125,0.75,0.9375,0.8125,0.75,0.9505961537361144,0.963577926158905,0.9557678699493408,0.953884482383728,0.9562603235244752,0.9560173511505127,0.8125
0.875,0.9375,0.8125,1.0,0.875,0.8818996548652649,0.8892524242401123,0.8794049024581909,0.8770934343338013,0.8918570876121521,0.8839015007019043,0.9
0.8947368421052632,0.8421052631578947,0.8421052631578947,0.9473684210526316,0.8421052631578947,0.9705920219421388,0.9724292755126952,0.9693250060081482,0.971770167350769,0.965490698814392,0.9699214339256287,0.8736842105263157
1.0,1.0,0.8421052631578947,0.9473684210526316,0.8947368421052632,0.9638986587524414,0.9620901942253112,0.962494730949402,0.9601937532424928,0.9587709307670592,0.9614896535873413,0.9368421052631579
0.8888888888888888,0.8888888888888888,1.0,1.0,0.8888888888888888,0.9674645066261292,0.9705378413200378,0.9704121947288512,0.9646759033203124,0.9646358489990234,0.9675452589988709,0.9333333333333332
1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8569339513778687,0.854228138923645,0.8617863059043884,0.8527728319168091,0.8784610033035278,0.8608364462852478,0.9111111111111111
0.9411764705882352,0.7647058823529411,0.9411764705882352,0.8235294117647058,0.9411764705882352,0.971290647983551,0.9711074233055116,0.9721914529800416,0.9732423424720764,0.9691258668899536,0.9713915467262269,0.8823529411764705
1.0,0.8235294117647058,0.8823529411764706,0.9411764705882352,1.0,0.9568681716918944,0.958992838859558,0.9606854319572448,0.9454230070114136,0.9583919048309326,0.9560722708702087,0.9294117647058823
0.8,0.9,0.9,0.9,0.6,0.9757831692695618,0.975633442401886,0.973826825618744,0.9744913578033448,0.9746541976928712,0.9748777985572815,0.82
0.8,1.0,0.8,0.9,0.9,0.9416991472244264,0.940945565700531,0.9435691833496094,0.931977152824402,0.9487482905387878,0.9413878679275512,0.8800000000000001
0.9,0.8,0.7,0.9,0.9,0.9800217747688292,0.9805625081062316,0.9798630475997924,0.9798520803451538,0.9794458150863647,0.9799490451812745,0.8400000000000001
1.0,0.9,0.7,0.8,0.9,0.9773358702659608,0.9789417386054992,0.9780009984970092,0.9765354990959167,0.9759604334831238,0.977354907989502,0.86
1.0,1.0,1.0,0.9,1.0,0.9735094904899596,0.9738475680351256,0.9736309051513672,0.9715536832809448,0.9694218635559082,0.9723927021026612,0.9800000000000001
1.0,1.0,1.0,0.9,1.0,0.9744490385055542,0.9751572608947754,0.975495219230652,0.9762945771217346,0.9750189781188964,0.9752830147743226,0.9800000000000001
0.9,0.8,1.0,1.0,1.0,0.94965261220932,0.9529598355293274,0.9515365958213806,0.95502907037735,0.956723153591156,0.9531802535057068,0.9400000000000001
1.0,1.0,1.0,1.0,1.0,0.9568191170692444,0.9564090371131896,0.958699345588684,0.958562195301056,0.9531587362289428,0.9567296862602234,1.0
0.9090909090909092,0.9090909090909092,0.8181818181818182,0.9090909090909092,1.0,0.931575357913971,0.9542175531387328,0.936935007572174,0.927659809589386,0.9672568440437316,0.9435289144515991,0.9090909090909092
0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.7272727272727273,0.8347151279449463,0.8160380125045776,0.8292543292045593,0.8338167667388916,0.8249515891075134,0.8277551651000976,0.8727272727272728
0.8,0.9,0.9,1.0,0.7,0.9640935063362122,0.9614103436470032,0.9618980884552002,0.9649452567100524,0.967261552810669,0.9639217495918274,0.86
1.0,0.8,0.9,1.0,0.8,0.9632413387298584,0.9595046639442444,0.9592356085777284,0.959736168384552,0.96098530292511,0.9605406165122986,0.9
1.0,0.7,1.0,0.9,1.0,0.9689600467681884,0.9665576815605164,0.970400094985962,0.967328667640686,0.9645541906356812,0.9675601363182068,0.9199999999999999
0.8,0.6,0.8,0.9,0.7,0.960134983062744,0.9612561464309692,0.9646704196929932,0.9608065485954284,0.9585464000701904,0.9610828995704651,0.76
0.6666666666666666,0.8888888888888888,0.8888888888888888,1.0,0.6666666666666666,0.9776833057403564,0.9752660393714904,0.9751952290534972,0.9776600003242492,0.9770091772079468,0.976562750339508,0.8222222222222222
0.6666666666666666,0.8888888888888888,1.0,1.0,0.7777777777777778,0.9451145529747008,0.9465343952178956,0.9451812505722046,0.951562762260437,0.9569424390792848,0.9490670800209046,0.8666666666666666
1.0,0.8888888888888888,1.0,0.8888888888888888,0.8888888888888888,0.953355610370636,0.9583852291107178,0.9571795463562012,0.9530879855155944,0.956214964389801,0.9556446671485901,0.9333333333333332
0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.6666666666666666,0.8155126571655273,0.8248223662376404,0.851250171661377,0.8099256157875061,0.8258283734321594,0.825467836856842,0.8666666666666666
0.875,0.875,0.875,0.8125,0.875,0.9619268774986268,0.9591728448867798,0.961191475391388,0.9592796564102172,0.960380792617798,0.9603903293609619,0.8625
0.8125,1.0,0.8125,0.6875,0.875,0.9468232989311218,0.9487072229385376,0.9427592754364014,0.9369763731956482,0.9475366473197936,0.9445605635643005,0.8375
0.9,0.8,0.8,0.8,0.75,0.936542272567749,0.9392880201339722,0.9458951354026794,0.942217230796814,0.9371808767318726,0.9402247071266174,0.8099999999999999
0.9,0.95,0.9,0.9,0.9,0.8997192978858948,0.9109295010566713,0.9144694209098816,0.9034987092018129,0.9381666779518129,0.9133567214012146,0.9099999999999999
0.8,0.7,0.8,0.9,0.8,0.974395215511322,0.9695451855659484,0.9648005962371826,0.9725335836410522,0.9454466104507446,0.96534423828125,0.8
0.9,0.9,1.0,0.8,0.9,0.9334679245948792,0.926272749900818,0.9366738200187684,0.925314486026764,0.9264035224914552,0.9296265006065368,0.9
0.75,0.875,0.875,0.75,0.875,0.9651476740837096,0.9644683599472046,0.962289810180664,0.9595959782600404,0.9646484851837158,0.9632300615310669,0.825
1.0,1.0,1.0,1.0,1.0,0.9125844836235046,0.9142367243766784,0.9246870279312134,0.8868092894554138,0.9127545356750488,0.9102144122123719,1.0
1.0,1.0,1.0,0.9,1.0,0.9733980894088744,0.9730152487754822,0.9724255204200744,0.9740507006645204,0.9704514145851136,0.972668194770813,0.9800000000000001
0.9,0.7,0.8,0.8,0.9,0.9665759801864624,0.966083288192749,0.964310348033905,0.968109369277954,0.964084804058075,0.9658327579498291,0.8200000000000001
0.875,0.875,1.0,0.875,0.875,0.9682524800300598,0.9697778224945068,0.9721742272377014,0.9693912267684937,0.9675601124763488,0.9694311738014221,0.9
0.875,1.0,0.875,1.0,1.0,0.9269956946372986,0.9153114557266236,0.9337633848190308,0.9027551412582396,0.9148514866828918,0.9187354326248169,0.95
1.0,1.0,0.8,0.8,0.9,0.9552144408226012,0.9431368112564088,0.941864848136902,0.942043125629425,0.9366187453269958,0.9437755942344666,0.9
1.0,1.0,0.9,0.8,0.9,0.9567632079124452,0.9447394609451294,0.9417744278907776,0.9429671168327332,0.9404945373535156,0.9453477501869202,0.9200000000000002
1.0,1.0,1.0,1.0,0.8888888888888888,0.968747854232788,0.9659279584884644,0.9683117866516112,0.9673965573310852,0.9683623909950256,0.9677493095397949,0.9777777777777779
1.0,1.0,0.7777777777777778,0.8888888888888888,1.0,0.8403825163841248,0.8772242069244385,0.8319228291511536,0.8391034603118896,0.8713372945785522,0.8519940614700318,0.9333333333333332
0.8,0.8666666666666667,0.9333333333333332,1.0,0.8666666666666667,0.9653920531272888,0.963001787662506,0.9657073616981506,0.9633495211601256,0.9560370445251464,0.9626975536346436,0.8933333333333333
1.0,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.9333333333333332,0.930170476436615,0.9253064393997192,0.9187443852424622,0.9293212294578552,0.9302124381065368,0.9267509937286377,0.8800000000000001
1.0,0.875,0.875,0.875,0.875,0.9750129580497742,0.9759021401405334,0.974075973033905,0.9712863564491272,0.9737991094589232,0.9740153074264526,0.9
