dice_score,anatomical_validity
0.9730643630027771,1.0
0.9700651168823242,1.0
0.968874454498291,0.75
0.9258936643600464,0.875
0.9682933688163757,0.7777777777777778
0.957844078540802,0.4444444444444444
0.9623586535453796,0.6666666666666666
0.8496949672698975,0.8888888888888888
0.9353622198104858,0.9
0.8453736901283264,0.6
0.9634816646575928,0.6666666666666666
0.9541869759559631,0.5555555555555556
0.9223119020462036,0.6666666666666666
0.9555812478065491,0.8888888888888888
0.9595836400985718,1.0
0.85506671667099,0.4
0.9785376787185669,1.0
0.9675821661949158,0.875
0.944036066532135,0.8888888888888888
0.9056328535079956,1.0
0.9571027755737305,1.0
0.9295402765274048,1.0
0.9627227187156677,1.0
0.9460808634757996,0.9
0.9789620637893677,1.0
0.9720734357833862,0.9
0.9406583905220032,0.6363636363636364
0.7620483636856079,0.45454545454545453
0.9713200330734253,1.0
0.9125044345855713,0.9
0.9670848846435547,0.9
0.9313560724258423,0.8
0.9769055843353271,1.0
0.9627012610435486,0.8
0.9627230167388916,0.8888888888888888
0.957763135433197,0.8888888888888888
0.9730739593505859,0.8235294117647058
0.9491152763366699,0.9411764705882353
0.9687530398368835,0.8888888888888888
0.9636632204055786,0.8888888888888888
0.970977246761322,0.875
0.9422459006309509,0.75
0.9721552133560181,0.8888888888888888
0.9376458525657654,0.7777777777777778
0.9443137049674988,0.625
0.8202204704284668,1.0
0.966730535030365,0.9523809523809523
0.9004368782043457,0.8571428571428571
0.9714195728302002,1.0
0.9128510355949402,0.8823529411764706
0.9621773958206177,0.5625
0.8856583833694458,0.8125
0.9694909453392029,0.7894736842105263
0.9647951126098633,0.9473684210526315
0.9677947163581848,1.0
0.8586113452911377,1.0
0.9708641171455383,0.8823529411764706
0.930762767791748,0.8823529411764706
0.973787248134613,0.9
0.9472770690917969,1.0
0.979895830154419,1.0
0.9786359071731567,1.0
0.9743150472640991,1.0
0.973455011844635,1.0
0.9498217105865479,0.8
0.9599747657775879,0.9
0.9513213634490967,0.9090909090909091
0.826374888420105,0.9090909090909091
0.9627553224563599,0.9
0.9608745574951172,0.8
0.955923855304718,0.8
0.9629831314086914,0.9
0.9779328107833862,0.8888888888888888
0.9535778164863586,0.8888888888888888
0.9569873809814453,1.0
0.8034310340881348,0.8888888888888888
0.9622899889945984,0.8125
0.9509192109107971,0.875
0.9400943517684937,0.7
0.8987341523170471,0.8
0.9740762710571289,0.8
0.9332104921340942,0.9
0.9621759653091431,1.0
0.921063244342804,0.875
0.9740005135536194,1.0
0.9680792093276978,0.9
0.9696139693260193,0.875
0.9295795559883118,0.875
0.9479331970214844,0.9
0.9539860486984253,0.8
0.9657688736915588,0.8888888888888888
0.8322431445121765,0.8888888888888888
0.962546706199646,0.9333333333333333
0.9133642911911011,0.7333333333333333
0.9723901152610779,0.875
0.9559730887413025,0.75
0.9731164574623108,0.9
0.9721848964691162,0.9
0.9739595055580139,1.0
0.9224501848220825,1.0
